请求 ID,模型,时间,项目名称,项目ID,API Key名称,API Key ID,输入 Tokens,输出 Tokens,Cached Tokens
chatcmpl-6a7780d6f051a4bda8a09c37,kimi-k3,2026-08-09 03:17:50,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,46422,329,43520
chatcmpl-6a7780d1b3cae5c854113d2e,kimi-k3,2026-08-09 03:17:41,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,130657,70,129536
chatcmpl-6a7780c5b3cae5c854113d23,kimi-k3,2026-08-09 03:17:35,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,129725,408,129280
chatcmpl-6a7780beb3cae5c854113d1f,kimi-k3,2026-08-09 03:17:23,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,129394,191,129280
chatcmpl-6a77809dc37a6f648175f2d3,kimi-k3,2026-08-09 03:16:47,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,129309,51,129024
chatcmpl-6a778096c37a6f648175f2ce,kimi-k3,2026-08-09 03:16:43,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,129026,181,128768
chatcmpl-6a7780722faf3155ef3d60d8,kimi-k3,2026-08-09 03:16:05,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,128941,51,128512
chatcmpl-6a7780662faf3155ef3d60cd,kimi-k3,2026-08-09 03:15:58,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,128659,223,128000
chatcmpl-6a77805bb3cae5c854113cdc,kimi-k3,2026-08-09 03:15:48,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,128214,403,124416
chatcmpl-6a777fffb3cae5c854113c9a,kimi-k3,2026-08-09 03:15:38,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,124431,3638,123904
chatcmpl-6a777ff72faf3155ef3d606a,kimi-k3,2026-08-09 03:14:05,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,124107,171,123392
chatcmpl-6a777fceb3cae5c854113c7f,kimi-k3,2026-08-09 03:13:32,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,123626,447,121344
chatcmpl-6a777fb1b3cae5c854113c69,kimi-k3,2026-08-09 03:13:17,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,121537,992,120576
chatcmpl-6a777fa82faf3155ef3d601d,kimi-k3,2026-08-09 03:12:46,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,120675,214,120320
chatcmpl-6a777f86b3cae5c854113c57,kimi-k3,2026-08-09 03:12:13,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,120453,188,119552
chatcmpl-6a777f802faf3155ef3d5fec,kimi-k3,2026-08-09 03:12:05,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,119724,197,119552
chatcmpl-6a777f61b3cae5c854113c3d,kimi-k3,2026-08-09 03:11:33,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,119577,113,118528
chatcmpl-6a777f5ab3cae5c854113c36,kimi-k3,2026-08-09 03:11:27,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,118742,203,118272
chatcmpl-6a777f38b3cae5c854113c1a,kimi-k3,2026-08-09 03:10:55,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,118492,216,117504
chatcmpl-6a777f29b3cae5c854113c11,kimi-k3,2026-08-09 03:10:47,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,117506,475,116480
chatcmpl-6a777f202faf3155ef3d5f7a,kimi-k3,2026-08-09 03:10:31,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,116667,243,114944
chatcmpl-6a777ef6b3cae5c854113bea,kimi-k3,2026-08-09 03:10:19,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,115143,1465,114688
chatcmpl-6a777eeeb3cae5c854113be3,kimi-k3,2026-08-09 03:09:41,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,114835,265,113920
chatcmpl-6a777edfb3cae5c854113bd9,kimi-k3,2026-08-09 03:09:33,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,114171,620,111360
chatcmpl-6a777eb6b3cae5c854113bbc,kimi-k3,2026-08-09 03:09:18,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,111590,1506,110848
chatcmpl-6a777ea62faf3155ef3d5f0c,kimi-k3,2026-08-09 03:08:35,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,110943,605,110592
chatcmpl-6a777e9f2faf3155ef3d5f06,kimi-k3,2026-08-09 03:08:21,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,110672,229,110080
chatcmpl-6a777e94b3cae5c854113ba9,kimi-k3,2026-08-09 03:08:12,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,110287,343,109824
chatcmpl-6a777e8b2faf3155ef3d5eef,kimi-k3,2026-08-09 03:08:02,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,110026,218,89344
chatcmpl-6a777e83b3cae5c854113b9b,kimi-k3,2026-08-09 03:07:53,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,109753,229,109312
chatcmpl-6a777e7ab3cae5c854113b96,kimi-k3,2026-08-09 03:07:45,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,109423,286,109056
chatcmpl-6a777e73b3cae5c854113b90,kimi-k3,2026-08-09 03:07:37,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,109181,198,108288
chatcmpl-6a777e63b3cae5c854113b86,kimi-k3,2026-08-09 03:07:30,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,108514,624,52224
chatcmpl-6a777e5ac37a6f648175f173,kimi-k3,2026-08-09 03:07:13,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,108189,284,107776
chatcmpl-6a777e52b3cae5c854113b7a,kimi-k3,2026-08-09 03:07:04,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,107892,254,106752
chatcmpl-6a777e3bb3cae5c854113b70,kimi-k3,2026-08-09 03:06:57,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,106823,1026,105984
chatcmpl-6a777e2cc37a6f648175f157,kimi-k3,2026-08-09 03:06:33,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,106204,576,105728
chatcmpl-6a777e23b3cae5c854113b63,kimi-k3,2026-08-09 03:06:18,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,105866,295,104192
chatcmpl-6a777e05b3cae5c854113b49,kimi-k3,2026-08-09 03:06:10,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,104358,1465,103680
chatcmpl-6a777dfab3cae5c854113b42,kimi-k3,2026-08-09 03:05:40,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,103878,437,102656
chatcmpl-6a777de5c37a6f648175f12c,kimi-k3,2026-08-09 03:05:29,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,102907,928,102144
chatcmpl-6a777dd6c37a6f648175f124,kimi-k3,2026-08-09 03:05:08,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,102245,619,101632
chatcmpl-6a777dcab3cae5c854113b1c,kimi-k3,2026-08-09 03:04:52,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,101736,466,101120
chatcmpl-6a777dbcc37a6f648175f113,kimi-k3,2026-08-09 03:04:40,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,101167,526,100608
chatcmpl-6a777db0b3cae5c854113b12,kimi-k3,2026-08-09 03:04:26,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,100681,443,99840
chatcmpl-6a777da1b3cae5c854113b07,kimi-k3,2026-08-09 03:04:15,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,100037,602,97792
chatcmpl-6a777d77b3cae5c854113ae3,kimi-k3,2026-08-09 03:04:00,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,97907,2086,97280
chatcmpl-6a777d71b3cae5c854113add,kimi-k3,2026-08-09 03:03:18,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,97526,169,80896
chatcmpl-6a777c06b3cae5c8541139dd,kimi-k3,2026-08-09 03:03:12,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,81147,16335,73216
chatcmpl-6a777b5dc37a6f648175efde,kimi-k3,2026-08-09 02:57:09,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,73428,6450,70656
chatcmpl-6a777b28b3cae5c85411392b,kimi-k3,2026-08-09 02:54:19,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,70779,2605,68864
chatcmpl-6a777b0db3cae5c854113916,kimi-k3,2026-08-09 02:53:27,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,69087,1321,67072
chatcmpl-6a777ae6c37a6f648175ef9a,kimi-k3,2026-08-09 02:53:00,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,67229,1816,66304
chatcmpl-6a777ad7c37a6f648175ef90,kimi-k3,2026-08-09 02:52:21,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,66411,585,57344
chatcmpl-6a777a07c37a6f648175ef09,kimi-k3,2026-08-09 02:52:07,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,57420,7630,56832
chatcmpl-6a7779ffb3cae5c85411382f,kimi-k3,2026-08-09 02:48:37,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,56954,216,53248
chatcmpl-6a7779fcb3cae5c85411382a,kimi-k3,2026-08-09 02:48:30,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,53273,66,52224
chatcmpl-6a7779f4c37a6f648175eefb,kimi-k3,2026-08-09 02:48:27,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,52360,234,47360
chatcmpl-6a7779efb3cae5c85411381e,kimi-k3,2026-08-09 02:48:19,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,47373,162,44800
chatcmpl-6a7779ebb3cae5c85411381b,kimi-k3,2026-08-09 02:48:14,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,44838,107,37120
chatcmpl-6a7779e6c37a6f648175eef2,kimi-k3,2026-08-09 02:48:09,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,37274,108,34304
chatcmpl-6a7779e0b3cae5c854113811,kimi-k3,2026-08-09 02:48:04,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,34310,154,19968
chatcmpl-6a7779dbc37a6f648175eee9,kimi-k3,2026-08-09 02:47:58,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,20104,107,19200
chatcmpl-6a7779d5b3cae5c854113809,kimi-k3,2026-08-09 02:47:54,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,19271,176,15104
chatcmpl-6a7779cdc37a6f648175eee1,kimi-k3,2026-08-09 02:47:47,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,15144,239,0
chatcmpl-6a77798668bcf4f5df7996e2,kimi-k3,2026-08-09 02:47:40,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,45181,2459,43520
chatcmpl-6a77798068bcf4f5df7996dc,kimi-k3,2026-08-09 02:46:28,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,43588,96,43008
chatcmpl-6a77797068bcf4f5df7996cd,kimi-k3,2026-08-09 02:46:23,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,43036,467,42496
chatcmpl-6a77796868bcf4f5df7996c4,kimi-k3,2026-08-09 02:46:07,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,42653,285,42240
chatcmpl-6a77790868bcf4f5df799685,kimi-k3,2026-08-09 02:44:29,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,42461,158,41984
chatcmpl-6a7778de2faf3155ef3d58a6,kimi-k3,2026-08-09 02:43:53,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,42009,409,41216
chatcmpl-6a7778d52faf3155ef3d5898,kimi-k3,2026-08-09 02:43:41,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,41405,308,40704
chatcmpl-6a7778cd2faf3155ef3d588e,kimi-k3,2026-08-09 02:43:32,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,40899,265,18432
chatcmpl-6a7778c14df9ef491fdb1f7c,kimi-k3,2026-08-09 02:43:23,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,40610,309,0
chatcmpl-6a77789a1f905e2ec8272b25,kimi-k3,2026-08-09 02:42:42,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,40295,278,39936
chatcmpl-6a77788c1f905e2ec8272b1b,kimi-k3,2026-08-09 02:42:28,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,39978,262,39168
chatcmpl-6a7778841f905e2ec8272b16,kimi-k3,2026-08-09 02:42:20,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,39296,307,36864
chatcmpl-6a77787eb1b9f59e66e779bb,kimi-k3,2026-08-09 02:42:09,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,128023,104,127744
chatcmpl-6a777878b1b9f59e66e779b3,kimi-k3,2026-08-09 02:42:05,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,127785,211,127488
chatcmpl-6a777871b1b9f59e66e779ab,kimi-k3,2026-08-09 02:41:59,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,127513,202,126720
chatcmpl-6a777868b1b9f59e66e7799b,kimi-k3,2026-08-09 02:41:52,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,126965,391,126720
chatcmpl-6a77783db1b9f59e66e7795a,kimi-k3,2026-08-09 02:41:05,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,126799,132,126464
chatcmpl-6a777839b1b9f59e66e77953,kimi-k3,2026-08-09 02:41:00,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,126627,105,126208
chatcmpl-6a777830b1b9f59e66e77947,kimi-k3,2026-08-09 02:40:53,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,126386,186,121344
chatcmpl-6a7777c4b1b9f59e66e778b3,kimi-k3,2026-08-09 02:40:43,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,121353,5001,120064
chatcmpl-6a7777b1b1b9f59e66e77895,kimi-k3,2026-08-09 02:38:59,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,120194,1117,119296
chatcmpl-6a7777a3c4cd1c7482819547,kimi-k3,2026-08-09 02:38:40,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,119463,688,116480
chatcmpl-6a777774c4cd1c748281950c,kimi-k3,2026-08-09 02:38:26,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,116572,2850,112384
chatcmpl-6a777735c4cd1c74828194b8,kimi-k3,2026-08-09 02:37:39,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,112595,3933,111104
chatcmpl-6a77771ec4cd1c748281949b,kimi-k3,2026-08-09 02:36:36,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,111307,1208,107008
chatcmpl-6a7776d9c4cd1c748281945c,kimi-k3,2026-08-09 02:36:13,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,107065,4198,106496
chatcmpl-6a7776cfc4cd1c748281944c,kimi-k3,2026-08-09 02:35:04,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,106553,432,105472
chatcmpl-6a7776bbc4cd1c7482819429,kimi-k3,2026-08-09 02:34:54,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,105470,1039,103680
chatcmpl-6a77769dc4cd1c7482819404,kimi-k3,2026-08-09 02:34:33,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,103729,1697,103168
chatcmpl-6a777692c4cd1c74828193f9,kimi-k3,2026-08-09 02:34:04,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,103234,451,96512
chatcmpl-6a777626c4cd1c748281936a,kimi-k3,2026-08-09 02:33:53,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,96665,6526,96256
chatcmpl-6a77761ec4cd1c748281935d,kimi-k3,2026-08-09 02:32:05,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,96336,286,81664
chatcmpl-6a77750f110cca1c4c23ec65,kimi-k3,2026-08-09 02:31:57,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,81758,14535,80384
chatcmpl-6a7774fa110cca1c4c23ec54,kimi-k3,2026-08-09 02:27:26,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,80452,1151,79104
chatcmpl-6a7774e6110cca1c4c23ec3c,kimi-k3,2026-08-09 02:27:05,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,79239,1169,78592
chatcmpl-6a7774dc110cca1c4c23ec35,kimi-k3,2026-08-09 02:26:45,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,78711,484,77312
chatcmpl-6a7774c4a209f5a14a022ac5,kimi-k3,2026-08-09 02:26:34,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,77469,1198,76544
chatcmpl-6a7774b64b55fdf6270020c5,kimi-k3,2026-08-09 02:26:11,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,76708,717,74752
chatcmpl-6a777495110cca1c4c23ec06,kimi-k3,2026-08-09 02:25:56,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,74831,1835,59648
chatcmpl-6a7771ab5240ba0221099a31,kimi-k3,2026-08-09 02:25:24,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,43432,31081,42496
chatcmpl-6a7771a54b55fdf627001d74,kimi-k3,2026-08-09 02:12:58,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,42640,225,40960
chatcmpl-6a77719c5240ba0221099a1f,kimi-k3,2026-08-09 02:12:52,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,40996,241,38912
chatcmpl-6a7771974b55fdf627001d69,kimi-k3,2026-08-09 02:12:43,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,39140,159,37888
chatcmpl-6a7771935240ba0221099a13,kimi-k3,2026-08-09 02:12:38,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,38111,66,35584
chatcmpl-6a77718f4b55fdf627001d5e,kimi-k3,2026-08-09 02:12:35,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,35635,66,27136
chatcmpl-6a77718c110cca1c4c23e934,kimi-k3,2026-08-09 02:12:30,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,27339,66,24576
chatcmpl-6a777188110cca1c4c23e930,kimi-k3,2026-08-09 02:12:28,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,24684,108,22016
chatcmpl-6a7771854b55fdf627001d52,kimi-k3,2026-08-09 02:12:24,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,22109,107,19456
chatcmpl-6a777180110cca1c4c23e926,kimi-k3,2026-08-09 02:12:20,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,19594,106,15360
chatcmpl-6a77717b4b55fdf627001d4a,kimi-k3,2026-08-09 02:12:16,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,15556,198,0
chatcmpl-6a77713dccb7e252599ae934,kimi-k3,2026-08-09 02:12:10,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,36984,2188,36352
chatcmpl-6a77712fccb7e252599ae923,kimi-k3,2026-08-09 02:11:08,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,36399,448,35840
chatcmpl-6a777128ccb7e252599ae91b,kimi-k3,2026-08-09 02:10:55,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,35882,214,34816
chatcmpl-6a777115ccb7e252599ae903,kimi-k3,2026-08-09 02:10:47,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,34854,679,34048
chatcmpl-6a777107d0de2822dbb3c60f,kimi-k3,2026-08-09 02:10:27,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,34291,451,33024
chatcmpl-6a7770f8fe9c9e1c0132e9cc,kimi-k3,2026-08-09 02:10:13,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,33043,476,30976
chatcmpl-6a7770e19bab0353117e4b2c,kimi-k3,2026-08-09 02:09:59,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,93911,989,93184
chatcmpl-6a7770d69bab0353117e4b1b,kimi-k3,2026-08-09 02:09:37,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,93204,456,91904
chatcmpl-6a7770cc9bab0353117e4b0e,kimi-k3,2026-08-09 02:09:25,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,92104,467,91648
chatcmpl-6a7770c29bab0353117e4b02,kimi-k3,2026-08-09 02:09:15,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,91755,276,91392
chatcmpl-6a7770bf9bab0353117e4afc,kimi-k3,2026-08-09 02:09:05,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,91543,81,91392
chatcmpl-6a7770b9773876ea7f825d0e,kimi-k3,2026-08-09 02:09:01,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,91420,53,91136
chatcmpl-6a7770b49bab0353117e4aec,kimi-k3,2026-08-09 02:08:56,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,91247,115,90880
chatcmpl-6a7770ac773876ea7f825cfd,kimi-k3,2026-08-09 02:08:48,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,91103,93,90368
chatcmpl-6a7770a00d75537df16695c9,kimi-k3,2026-08-09 02:08:43,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,92003,410,90368
chatcmpl-6a77709b0d75537df16695c1,kimi-k3,2026-08-09 02:08:30,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,90440,81,90112
chatcmpl-6a7770979bab0353117e4ac2,kimi-k3,2026-08-09 02:08:25,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,90317,53,89344
chatcmpl-6a77707c0d75537df1669586,kimi-k3,2026-08-09 02:08:18,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,89448,821,89088
chatcmpl-6a7770789bab0353117e4a98,kimi-k3,2026-08-09 02:07:54,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,89238,81,89088
chatcmpl-6a777072773876ea7f825ca4,kimi-k3,2026-08-09 02:07:49,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,89115,53,87808
chatcmpl-6a7770559bab0353117e4a6b,kimi-k3,2026-08-09 02:07:45,default,proj-e626b11c63844e458db1e0f9ec55a330,zhikun,ak-f9w8q5r883w111cpz35i,87936,1135,86272
